id,document_family,record_id,template_variant,tamper_type,final_label,cnn_label,fold,cnn_probability_oof,m3_probability_oof
family_a_000344_checksum_invalid,family_a,d676c4d7809e4aff,v2,checksum_invalid,forged,genuine,3,0.010903,0.98412
family_a_000345_format_invalid,family_a,d676c4d7809e4aff,v2,format_invalid,forged,genuine,3,0.001553,0.992698
family_a_000346_field_missing,family_a,d676c4d7809e4aff,v2,field_missing,forged,genuine,3,0.000298,0.986975
family_a_000347_fine_grained_edit,family_a,d676c4d7809e4aff,v2,fine_grained_edit,forged,genuine,3,0.006614,0.974873
family_a_000348_coordinated_full_forgery,family_a,d676c4d7809e4aff,v2,coordinated_full_forgery,forged,genuine,3,0.282849,0.246238
family_a_000349_visual_splice,family_a,d676c4d7809e4aff,v2,visual_splice,forged,forged,3,0.864055,0.993824
family_a_000350_visual_splice,family_a,d676c4d7809e4aff,v2,visual_splice,forged,forged,3,0.99886,0.246238
family_a_000351_visual_splice,family_a,d676c4d7809e4aff,v2,visual_splice,forged,forged,3,0.997733,0.974873
family_a_000352_genuine,family_a,fdd772a875399971,v1,genuine,genuine,genuine,4,0.5579,0.246925
family_a_000353_text_qr_mismatch,family_a,fdd772a875399971,v1,text_qr_mismatch,forged,genuine,4,0.055016,0.983739
family_a_000354_qr_only_mismatch,family_a,fdd772a875399971,v1,qr_only_mismatch,forged,genuine,4,0.626062,0.983739
family_a_000355_checksum_invalid,family_a,fdd772a875399971,v1,checksum_invalid,forged,genuine,4,0.131387,0.998483
family_a_000356_format_invalid,family_a,fdd772a875399971,v1,format_invalid,forged,genuine,4,0.107067,0.999195
family_a_000357_field_missing,family_a,fdd772a875399971,v1,field_missing,forged,genuine,4,0.005878,0.99107
family_a_000358_fine_grained_edit,family_a,fdd772a875399971,v1,fine_grained_edit,forged,genuine,4,0.034302,0.892385
family_a_000359_coordinated_full_forgery,family_a,fdd772a875399971,v1,coordinated_full_forgery,forged,genuine,4,0.008029,0.246925
family_a_000360_visual_splice,family_a,fdd772a875399971,v1,visual_splice,forged,forged,4,0.890065,0.720985
family_a_000361_visual_splice,family_a,fdd772a875399971,v1,visual_splice,forged,forged,4,0.92362,0.246925
family_a_000362_visual_splice,family_a,fdd772a875399971,v1,visual_splice,forged,forged,4,0.999653,0.246925
family_a_000363_genuine,family_a,ffffb4f462569eb4,v1,genuine,genuine,genuine,0,0.007756,0.242722
family_a_000364_text_qr_mismatch,family_a,ffffb4f462569eb4,v1,text_qr_mismatch,forged,genuine,0,0.001973,0.961375
family_a_000365_qr_only_mismatch,family_a,ffffb4f462569eb4,v1,qr_only_mismatch,forged,genuine,0,0.00861,0.985204
family_a_000366_checksum_invalid,family_a,ffffb4f462569eb4,v1,checksum_invalid,forged,genuine,0,0.009707,0.999344
family_a_000367_format_invalid,family_a,ffffb4f462569eb4,v1,format_invalid,forged,genuine,0,0.00297,0.992944
family_a_000368_field_missing,family_a,ffffb4f462569eb4,v1,field_missing,forged,genuine,0,0.010029,0.992953
family_a_000369_fine_grained_edit,family_a,ffffb4f462569eb4,v1,fine_grained_edit,forged,genuine,0,0.006689,0.945099
family_a_000370_coordinated_full_forgery,family_a,ffffb4f462569eb4,v1,coordinated_full_forgery,forged,genuine,0,0.025837,0.242722
family_a_000371_visual_splice,family_a,ffffb4f462569eb4,v1,visual_splice,forged,forged,0,0.999821,0.242722
family_a_000372_visual_splice,family_a,ffffb4f462569eb4,v1,visual_splice,forged,forged,0,0.984824,0.992376
family_a_000373_visual_splice,family_a,ffffb4f462569eb4,v1,visual_splice,forged,forged,0,0.999398,0.242722
family_a_000374_genuine,family_a,e8195d8ab6a778da,v2,genuine,genuine,genuine,1,0.000238,0.241102
family_a_000375_text_qr_mismatch,family_a,e8195d8ab6a778da,v2,text_qr_mismatch,forged,genuine,1,0.000382,0.989609
family_a_000376_qr_only_mismatch,family_a,e8195d8ab6a778da,v2,qr_only_mismatch,forged,genuine,1,0.000287,0.989609
family_a_000377_checksum_invalid,family_a,e8195d8ab6a778da,v2,checksum_invalid,forged,genuine,1,0.000172,0.998727
family_a_000378_format_invalid,family_a,e8195d8ab6a778da,v2,format_invalid,forged,genuine,1,0.000127,0.997282
family_a_000379_field_missing,family_a,e8195d8ab6a778da,v2,field_missing,forged,genuine,1,7.8e-05,0.905775
family_a_000380_fine_grained_edit,family_a,e8195d8ab6a778da,v2,fine_grained_edit,forged,genuine,1,0.000216,0.971828
family_a_000381_coordinated_full_forgery,family_a,e8195d8ab6a778da,v2,coordinated_full_forgery,forged,genuine,1,0.012777,0.241102
family_a_000382_visual_splice,family_a,e8195d8ab6a778da,v2,visual_splice,forged,forged,1,0.996496,0.99201
family_a_000383_visual_splice,family_a,e8195d8ab6a778da,v2,visual_splice,forged,forged,1,0.999908,0.99201
family_a_000384_visual_splice,family_a,e8195d8ab6a778da,v2,visual_splice,forged,forged,1,0.999746,0.988796
family_a_000385_genuine,family_a,8b76ee3c3a00d059,v2,genuine,genuine,genuine,1,0.022486,0.241102
family_a_000386_text_qr_mismatch,family_a,8b76ee3c3a00d059,v2,text_qr_mismatch,forged,genuine,1,0.008605,0.989609
family_a_000387_qr_only_mismatch,family_a,8b76ee3c3a00d059,v2,qr_only_mismatch,forged,genuine,1,0.007666,0.949216
family_a_000388_checksum_invalid,family_a,8b76ee3c3a00d059,v2,checksum_invalid,forged,genuine,1,0.033922,0.998727
family_a_000389_format_invalid,family_a,8b76ee3c3a00d059,v2,format_invalid,forged,genuine,1,0.000623,0.997282
family_a_000390_field_missing,family_a,8b76ee3c3a00d059,v2,field_missing,forged,genuine,1,0.000614,0.986946
family_a_000391_fine_grained_edit,family_a,8b76ee3c3a00d059,v2,fine_grained_edit,forged,genuine,1,0.010076,0.989609
family_a_000392_coordinated_full_forgery,family_a,8b76ee3c3a00d059,v2,coordinated_full_forgery,forged,genuine,1,0.072653,0.241102
family_a_000393_visual_splice,family_a,8b76ee3c3a00d059,v2,visual_splice,forged,forged,1,0.997391,0.991134
family_a_000394_visual_splice,family_a,8b76ee3c3a00d059,v2,visual_splice,forged,forged,1,0.999746,0.98896
family_a_000395_visual_splice,family_a,8b76ee3c3a00d059,v2,visual_splice,forged,forged,1,0.999914,0.986946
family_a_000396_genuine,family_a,a2711910967c7d89,v2,genuine,genuine,genuine,2,0.069059,0.242012
family_a_000397_text_qr_mismatch,family_a,a2711910967c7d89,v2,text_qr_mismatch,forged,genuine,2,0.055429,0.975808
family_a_000398_qr_only_mismatch,family_a,a2711910967c7d89,v2,qr_only_mismatch,forged,genuine,2,0.055108,0.991268
family_a_000399_checksum_invalid,family_a,a2711910967c7d89,v2,checksum_invalid,forged,genuine,2,0.042137,0.999296
family_a_000400_format_invalid,family_a,a2711910967c7d89,v2,format_invalid,forged,genuine,2,0.007423,0.984173
family_a_000401_field_missing,family_a,a2711910967c7d89,v2,field_missing,forged,genuine,2,0.002692,0.989988
family_a_000402_fine_grained_edit,family_a,a2711910967c7d89,v2,fine_grained_edit,forged,genuine,2,0.040791,0.981765
family_a_000403_coordinated_full_forgery,family_a,a2711910967c7d89,v2,coordinated_full_forgery,forged,genuine,2,0.112861,0.242012
family_a_000404_visual_splice,family_a,a2711910967c7d89,v2,visual_splice,forged,forged,2,0.999976,0.991268
family_a_000405_visual_splice,family_a,a2711910967c7d89,v2,visual_splice,forged,forged,2,0.999932,0.979003
family_a_000406_visual_splice,family_a,a2711910967c7d89,v2,visual_splice,forged,forged,2,0.99955,0.242012
family_a_000451_genuine,family_a,4435542c5f6923a0,v2,genuine,genuine,genuine,2,0.005559,0.242012
family_a_000452_text_qr_mismatch,family_a,4435542c5f6923a0,v2,text_qr_mismatch,forged,genuine,2,0.029119,0.982763
family_a_000453_qr_only_mismatch,family_a,4435542c5f6923a0,v2,qr_only_mismatch,forged,genuine,2,0.005522,0.41216
family_a_000454_checksum_invalid,family_a,4435542c5f6923a0,v2,checksum_invalid,forged,genuine,2,0.003418,0.999296
family_a_000455_format_invalid,family_a,4435542c5f6923a0,v2,format_invalid,forged,genuine,2,0.000809,0.991887
family_a_000456_field_missing,family_a,4435542c5f6923a0,v2,field_missing,forged,genuine,2,0.000206,0.992396
family_a_000457_fine_grained_edit,family_a,4435542c5f6923a0,v2,fine_grained_edit,forged,genuine,2,0.011968,0.981765
family_a_000458_coordinated_full_forgery,family_a,4435542c5f6923a0,v2,coordinated_full_forgery,forged,genuine,2,0.002585,0.242012
family_a_000459_visual_splice,family_a,4435542c5f6923a0,v2,visual_splice,forged,forged,2,0.976747,0.242012
family_a_000460_visual_splice,family_a,4435542c5f6923a0,v2,visual_splice,forged,forged,2,0.999956,0.242012
family_a_000461_visual_splice,family_a,4435542c5f6923a0,v2,visual_splice,forged,forged,2,0.999992,0.242012
family_a_000462_genuine,family_a,65dddbf22424971a,v2,genuine,genuine,genuine,2,0.004916,0.242012
family_a_000463_text_qr_mismatch,family_a,65dddbf22424971a,v2,text_qr_mismatch,forged,genuine,2,0.011604,0.991268
family_a_000464_qr_only_mismatch,family_a,65dddbf22424971a,v2,qr_only_mismatch,forged,genuine,2,0.004821,0.991268
family_a_000465_checksum_invalid,family_a,65dddbf22424971a,v2,checksum_invalid,forged,genuine,2,0.006317,0.999296
family_a_000466_format_invalid,family_a,65dddbf22424971a,v2,format_invalid,forged,genuine,2,0.000711,0.991887
family_a_000467_field_missing,family_a,65dddbf22424971a,v2,field_missing,forged,genuine,2,0.000275,0.988746
family_a_000468_fine_grained_edit,family_a,65dddbf22424971a,v2,fine_grained_edit,forged,genuine,2,0.00101,0.975808
family_a_000469_coordinated_full_forgery,family_a,65dddbf22424971a,v2,coordinated_full_forgery,forged,genuine,2,0.025428,0.242012
family_a_000470_visual_splice,family_a,65dddbf22424971a,v2,visual_splice,forged,forged,2,0.999608,0.944386
family_a_000471_visual_splice,family_a,65dddbf22424971a,v2,visual_splice,forged,forged,2,0.043043,0.98531
family_a_000472_visual_splice,family_a,65dddbf22424971a,v2,visual_splice,forged,forged,2,0.999149,0.242012
family_a_000495_genuine,family_a,75cfc7b07fa864c2,v2,genuine,genuine,genuine,3,0.002187,0.246238
family_a_000496_text_qr_mismatch,family_a,75cfc7b07fa864c2,v2,text_qr_mismatch,forged,genuine,3,0.002733,0.974873
family_a_000497_qr_only_mismatch,family_a,75cfc7b07fa864c2,v2,qr_only_mismatch,forged,genuine,3,0.01149,0.939954
family_a_000498_checksum_invalid,family_a,75cfc7b07fa864c2,v2,checksum_invalid,forged,genuine,3,0.005047,0.852919
family_a_000499_format_invalid,family_a,75cfc7b07fa864c2,v2,format_invalid,forged,genuine,3,0.000181,0.992698
family_a_000500_field_missing,family_a,75cfc7b07fa864c2,v2,field_missing,forged,genuine,3,7.8e-05,0.986975
family_a_000501_fine_grained_edit,family_a,75cfc7b07fa864c2,v2,fine_grained_edit,forged,genuine,3,0.040452,0.945148
family_a_000502_coordinated_full_forgery,family_a,75cfc7b07fa864c2,v2,coordinated_full_forgery,forged,genuine,3,0.00888,0.246238
family_a_000503_visual_splice,family_a,75cfc7b07fa864c2,v2,visual_splice,forged,forged,3,0.999858,0.246238
family_a_000504_visual_splice,family_a,75cfc7b07fa864c2,v2,visual_splice,forged,forged,3,0.99988,0.246238
family_a_000505_visual_splice,family_a,75cfc7b07fa864c2,v2,visual_splice,forged,forged,3,0.999122,0.946896
family_a_000517_genuine,family_a,e86e1cd0407e5465,v1,genuine,genuine,genuine,0,0.00097,0.397579
family_a_000518_text_qr_mismatch,family_a,e86e1cd0407e5465,v1,text_qr_mismatch,forged,genuine,0,0.00135,0.397579
family_a_000519_qr_only_mismatch,family_a,e86e1cd0407e5465,v1,qr_only_mismatch,forged,genuine,0,0.001362,0.996428
family_a_000520_checksum_invalid,family_a,e86e1cd0407e5465,v1,checksum_invalid,forged,genuine,0,0.000963,0.959718
family_a_000521_format_invalid,family_a,e86e1cd0407e5465,v1,format_invalid,forged,genuine,0,0.000304,0.944199
family_a_000522_field_missing,family_a,e86e1cd0407e5465,v1,field_missing,forged,genuine,0,0.001218,0.99213
family_a_000523_fine_grained_edit,family_a,e86e1cd0407e5465,v1,fine_grained_edit,forged,genuine,0,0.001575,0.397579
family_a_000524_coordinated_full_forgery,family_a,e86e1cd0407e5465,v1,coordinated_full_forgery,forged,genuine,0,0.002996,0.242722
family_a_000525_visual_splice,family_a,e86e1cd0407e5465,v1,visual_splice,forged,forged,0,0.005481,0.397579
family_a_000526_visual_splice,family_a,e86e1cd0407e5465,v1,visual_splice,forged,forged,0,0.369941,0.397579
family_a_000527_visual_splice,family_a,e86e1cd0407e5465,v1,visual_splice,forged,forged,0,0.998967,0.397579
family_a_000528_genuine,family_a,3d4ad6be137ba5c5,v1,genuine,genuine,genuine,2,0.582432,0.242012
family_a_000529_text_qr_mismatch,family_a,3d4ad6be137ba5c5,v1,text_qr_mismatch,forged,genuine,2,0.228668,0.991268
family_a_000530_qr_only_mismatch,family_a,3d4ad6be137ba5c5,v1,qr_only_mismatch,forged,genuine,2,0.642426,0.974183
family_a_000531_checksum_invalid,family_a,3d4ad6be137ba5c5,v1,checksum_invalid,forged,genuine,2,0.934637,0.999296
family_a_000532_format_invalid,family_a,3d4ad6be137ba5c5,v1,format_invalid,forged,genuine,2,0.242555,0.991887
family_a_000533_field_missing,family_a,3d4ad6be137ba5c5,v1,field_missing,forged,genuine,2,0.087535,0.989988
family_a_000534_fine_grained_edit,family_a,3d4ad6be137ba5c5,v1,fine_grained_edit,forged,genuine,2,0.912971,0.955515
family_a_000535_coordinated_full_forgery,family_a,3d4ad6be137ba5c5,v1,coordinated_full_forgery,forged,genuine,2,0.015287,0.242012
family_a_000536_visual_splice,family_a,3d4ad6be137ba5c5,v1,visual_splice,forged,forged,2,0.999912,0.988746
family_a_000537_visual_splice,family_a,3d4ad6be137ba5c5,v1,visual_splice,forged,forged,2,0.999989,0.242012
family_a_000538_visual_splice,family_a,3d4ad6be137ba5c5,v1,visual_splice,forged,forged,2,0.99997,0.242012
family_a_000539_genuine,family_a,c859cb994efd477b,v2,genuine,genuine,genuine,4,0.016027,0.246925
family_a_000540_text_qr_mismatch,family_a,c859cb994efd477b,v2,text_qr_mismatch,forged,genuine,4,0.021742,0.950717
family_a_000541_qr_only_mismatch,family_a,c859cb994efd477b,v2,qr_only_mismatch,forged,genuine,4,0.010186,0.962981
family_a_000542_checksum_invalid,family_a,c859cb994efd477b,v2,checksum_invalid,forged,genuine,4,0.002389,0.998483
family_a_000543_format_invalid,family_a,c859cb994efd477b,v2,format_invalid,forged,genuine,4,0.000873,0.999195
family_a_000544_field_missing,family_a,c859cb994efd477b,v2,field_missing,forged,genuine,4,0.005959,0.99107
family_a_000545_fine_grained_edit,family_a,c859cb994efd477b,v2,fine_grained_edit,forged,genuine,4,0.004048,0.962981
family_a_000546_coordinated_full_forgery,family_a,c859cb994efd477b,v2,coordinated_full_forgery,forged,genuine,4,0.541449,0.246925
family_a_000547_visual_splice,family_a,c859cb994efd477b,v2,visual_splice,forged,forged,4,0.987931,0.246925
family_a_000548_visual_splice,family_a,c859cb994efd477b,v2,visual_splice,forged,forged,4,0.206878,0.246925
family_a_000549_visual_splice,family_a,c859cb994efd477b,v2,visual_splice,forged,forged,4,0.999951,0.989703
family_a_000550_genuine,family_a,6ecff36bc275bc82,v1,genuine,genuine,genuine,1,0.049796,0.241102
family_a_000551_text_qr_mismatch,family_a,6ecff36bc275bc82,v1,text_qr_mismatch,forged,genuine,1,0.17101,0.982764
family_a_000552_qr_only_mismatch,family_a,6ecff36bc275bc82,v1,qr_only_mismatch,forged,genuine,1,0.066227,0.400293
family_a_000553_checksum_invalid,family_a,6ecff36bc275bc82,v1,checksum_invalid,forged,genuine,1,0.019598,0.998727
family_a_000554_format_invalid,family_a,6ecff36bc275bc82,v1,format_invalid,forged,genuine,1,0.00203,0.999691
family_a_000555_field_missing,family_a,6ecff36bc275bc82,v1,field_missing,forged,genuine,1,0.004639,0.991134
family_a_000556_fine_grained_edit,family_a,6ecff36bc275bc82,v1,fine_grained_edit,forged,genuine,1,0.053849,0.90758
family_a_000557_coordinated_full_forgery,family_a,6ecff36bc275bc82,v1,coordinated_full_forgery,forged,genuine,1,0.112567,0.241102
family_a_000558_visual_splice,family_a,6ecff36bc275bc82,v1,visual_splice,forged,forged,1,0.999636,0.241102
family_a_000559_visual_splice,family_a,6ecff36bc275bc82,v1,visual_splice,forged,forged,1,0.999671,0.241102
family_a_000560_visual_splice,family_a,6ecff36bc275bc82,v1,visual_splice,forged,forged,1,0.999741,0.241102
family_a_000561_genuine,family_a,d5c24a76d0a5e8ef,v1,genuine,genuine,genuine,0,0.017987,0.242722
family_a_000562_text_qr_mismatch,family_a,d5c24a76d0a5e8ef,v1,text_qr_mismatch,forged,genuine,0,0.051051,0.961375
family_a_000563_qr_only_mismatch,family_a,d5c24a76d0a5e8ef,v1,qr_only_mismatch,forged,genuine,0,0.032134,0.961375
family_a_000564_checksum_invalid,family_a,d5c24a76d0a5e8ef,v1,checksum_invalid,forged,genuine,0,0.015363,0.999344
family_a_000565_format_invalid,family_a,d5c24a76d0a5e8ef,v1,format_invalid,forged,genuine,0,0.001747,0.992224
family_a_000566_field_missing,family_a,d5c24a76d0a5e8ef,v1,field_missing,forged,genuine,0,0.001465,0.992953
family_a_000567_fine_grained_edit,family_a,d5c24a76d0a5e8ef,v1,fine_grained_edit,forged,genuine,0,0.003532,0.981938
family_a_000568_coordinated_full_forgery,family_a,d5c24a76d0a5e8ef,v1,coordinated_full_forgery,forged,genuine,0,0.005802,0.242722
family_a_000569_visual_splice,family_a,d5c24a76d0a5e8ef,v1,visual_splice,forged,forged,0,0.015724,0.242722
family_a_000570_visual_splice,family_a,d5c24a76d0a5e8ef,v1,visual_splice,forged,forged,0,0.996453,0.242722
family_a_000571_visual_splice,family_a,d5c24a76d0a5e8ef,v1,visual_splice,forged,forged,0,0.99991,0.961375
family_a_000583_genuine,family_a,8bf36e809986b1d1,v2,genuine,genuine,genuine,1,0.047162,0.241102
family_a_000584_text_qr_mismatch,family_a,8bf36e809986b1d1,v2,text_qr_mismatch,forged,genuine,1,0.028071,0.949216
family_a_000585_qr_only_mismatch,family_a,8bf36e809986b1d1,v2,qr_only_mismatch,forged,genuine,1,0.045217,0.99201
family_a_000586_checksum_invalid,family_a,8bf36e809986b1d1,v2,checksum_invalid,forged,genuine,1,0.129566,0.998727
family_a_000587_format_invalid,family_a,8bf36e809986b1d1,v2,format_invalid,forged,genuine,1,0.002596,0.999691
family_a_000588_field_missing,family_a,8bf36e809986b1d1,v2,field_missing,forged,genuine,1,0.009589,0.905775
family_a_000589_fine_grained_edit,family_a,8bf36e809986b1d1,v2,fine_grained_edit,forged,genuine,1,0.009274,0.989609
family_a_000590_coordinated_full_forgery,family_a,8bf36e809986b1d1,v2,coordinated_full_forgery,forged,genuine,1,0.005566,0.241102
family_a_000591_visual_splice,family_a,8bf36e809986b1d1,v2,visual_splice,forged,forged,1,0.999727,0.241102
family_a_000592_visual_splice,family_a,8bf36e809986b1d1,v2,visual_splice,forged,forged,1,0.999457,0.98733
family_a_000593_visual_splice,family_a,8bf36e809986b1d1,v2,visual_splice,forged,forged,1,0.032265,0.241102
family_a_000605_genuine,family_a,b33615c34f017e7d,v2,genuine,genuine,genuine,0,0.292734,0.242722
family_a_000606_text_qr_mismatch,family_a,b33615c34f017e7d,v2,text_qr_mismatch,forged,genuine,0,0.436362,0.961375
family_a_000607_qr_only_mismatch,family_a,b33615c34f017e7d,v2,qr_only_mismatch,forged,genuine,0,0.600506,0.961375
family_a_000608_checksum_invalid,family_a,b33615c34f017e7d,v2,checksum_invalid,forged,genuine,0,0.513426,0.999344
family_a_000609_format_invalid,family_a,b33615c34f017e7d,v2,format_invalid,forged,genuine,0,0.064998,0.992944
family_a_000610_field_missing,family_a,b33615c34f017e7d,v2,field_missing,forged,genuine,0,0.044296,0.990255
family_a_000611_fine_grained_edit,family_a,b33615c34f017e7d,v2,fine_grained_edit,forged,genuine,0,0.53216,0.945099
family_a_000612_coordinated_full_forgery,family_a,b33615c34f017e7d,v2,coordinated_full_forgery,forged,genuine,0,0.002159,0.242722
