id,record_id,document_family,tamper_type,final_label,target,cnn_probability,cnn_prediction,m3_probability,m3_calibrated_probability,oof_fold,image_path
family_a_000267_checksum_invalid,a624989dfadd4b88,0.0,checksum_invalid,forged,1,0.07405491918325424,0,0.998487,0.995253,3,images/family_a/family_a_000267_checksum_invalid.png
family_a_000268_format_invalid,a624989dfadd4b88,0.0,format_invalid,forged,1,0.01001580711454153,0,0.999657,0.995223,3,images/family_a/family_a_000268_format_invalid.png
family_a_000269_field_missing,a624989dfadd4b88,0.0,field_missing,forged,1,0.005633485037833452,0,0.986605,0.995082,3,images/family_a/family_a_000269_field_missing.png
family_a_000270_fine_grained_edit,a624989dfadd4b88,0.0,fine_grained_edit,forged,1,0.07437055557966232,0,0.967758,0.994781,3,images/family_a/family_a_000270_fine_grained_edit.png
family_a_000271_coordinated_full_forgery,a624989dfadd4b88,0.0,coordinated_full_forgery,forged,1,0.0010742632439360023,0,0.242431,0.754239,3,images/family_a/family_a_000271_coordinated_full_forgery.png
family_a_000272_visual_splice,a624989dfadd4b88,0.0,visual_splice,forged,1,0.9998699426651001,1,0.242431,0.754239,3,images/family_a/family_a_000272_visual_splice.png
family_a_000273_visual_splice,a624989dfadd4b88,0.0,visual_splice,forged,1,0.9998075366020203,1,0.242431,0.754239,3,images/family_a/family_a_000273_visual_splice.png
family_a_000274_visual_splice,a624989dfadd4b88,0.0,visual_splice,forged,1,0.9947585463523865,1,0.242431,0.754239,3,images/family_a/family_a_000274_visual_splice.png
family_a_000275_genuine,62a08165a306a348,0.0,genuine,genuine,0,0.002971581881865859,0,0.242431,0.754239,2,images/family_a/family_a_000275_genuine.png
family_a_000276_text_qr_mismatch,62a08165a306a348,0.0,text_qr_mismatch,forged,1,0.008500706404447556,0,0.95527,0.994138,2,images/family_a/family_a_000276_text_qr_mismatch.png
family_a_000277_qr_only_mismatch,62a08165a306a348,0.0,qr_only_mismatch,forged,1,0.0017301931511610746,0,0.999735,0.995247,2,images/family_a/family_a_000277_qr_only_mismatch.png
family_a_000278_checksum_invalid,62a08165a306a348,0.0,checksum_invalid,forged,1,0.002369799418374896,0,0.998487,0.995253,2,images/family_a/family_a_000278_checksum_invalid.png
family_a_000279_format_invalid,62a08165a306a348,0.0,format_invalid,forged,1,0.00044835530570708215,0,0.999657,0.995223,2,images/family_a/family_a_000279_format_invalid.png
family_a_000280_field_missing,62a08165a306a348,0.0,field_missing,forged,1,8.290978439617902e-05,0,0.889257,0.991373,2,images/family_a/family_a_000280_field_missing.png
family_a_000281_fine_grained_edit,62a08165a306a348,0.0,fine_grained_edit,forged,1,0.00137698941398412,0,0.98952,0.994604,2,images/family_a/family_a_000281_fine_grained_edit.png
family_a_000282_coordinated_full_forgery,62a08165a306a348,0.0,coordinated_full_forgery,forged,1,0.0008422485552728176,0,0.242431,0.754239,2,images/family_a/family_a_000282_coordinated_full_forgery.png
family_a_000283_visual_splice,62a08165a306a348,0.0,visual_splice,forged,1,0.9998807907104492,1,0.970141,0.994908,2,images/family_a/family_a_000283_visual_splice.png
family_a_000284_visual_splice,62a08165a306a348,0.0,visual_splice,forged,1,0.999601423740387,1,0.242431,0.754239,2,images/family_a/family_a_000284_visual_splice.png
family_a_000285_visual_splice,62a08165a306a348,0.0,visual_splice,forged,1,0.9999885559082031,1,0.242431,0.754239,2,images/family_a/family_a_000285_visual_splice.png
family_a_000286_genuine,3fac27e49a34cfc4,0.0,genuine,genuine,0,0.00250195967964828,0,0.242431,0.754239,0,images/family_a/family_a_000286_genuine.png
family_a_000287_text_qr_mismatch,3fac27e49a34cfc4,0.0,text_qr_mismatch,forged,1,0.007679986767470837,0,0.98952,0.994604,0,images/family_a/family_a_000287_text_qr_mismatch.png
family_a_000288_qr_only_mismatch,3fac27e49a34cfc4,0.0,qr_only_mismatch,forged,1,0.008074344135820866,0,0.999735,0.995247,0,images/family_a/family_a_000288_qr_only_mismatch.png
family_a_000289_checksum_invalid,3fac27e49a34cfc4,0.0,checksum_invalid,forged,1,0.006106188520789146,0,0.998487,0.995253,0,images/family_a/family_a_000289_checksum_invalid.png
family_a_000290_format_invalid,3fac27e49a34cfc4,0.0,format_invalid,forged,1,0.0001155147110694088,0,0.999657,0.995223,0,images/family_a/family_a_000290_format_invalid.png
family_a_000291_field_missing,3fac27e49a34cfc4,0.0,field_missing,forged,1,0.0005990740028209984,0,0.986605,0.995082,0,images/family_a/family_a_000291_field_missing.png
family_a_000292_fine_grained_edit,3fac27e49a34cfc4,0.0,fine_grained_edit,forged,1,0.0020053782500326633,0,0.98952,0.994604,0,images/family_a/family_a_000292_fine_grained_edit.png
family_a_000293_coordinated_full_forgery,3fac27e49a34cfc4,0.0,coordinated_full_forgery,forged,1,0.00508998753502965,0,0.242431,0.754239,0,images/family_a/family_a_000293_coordinated_full_forgery.png
family_a_000294_visual_splice,3fac27e49a34cfc4,0.0,visual_splice,forged,1,0.9999865293502808,1,0.991713,0.995107,0,images/family_a/family_a_000294_visual_splice.png
family_a_000295_visual_splice,3fac27e49a34cfc4,0.0,visual_splice,forged,1,0.9999616146087646,1,0.242431,0.754239,0,images/family_a/family_a_000295_visual_splice.png
family_a_000296_visual_splice,3fac27e49a34cfc4,0.0,visual_splice,forged,1,0.9999904632568359,1,0.242431,0.754239,0,images/family_a/family_a_000296_visual_splice.png
family_a_000297_genuine,b0c2ca5c2b4ea50e,0.0,genuine,genuine,0,0.005361815914511681,0,0.242431,0.754239,3,images/family_a/family_a_000297_genuine.png
family_a_000298_text_qr_mismatch,b0c2ca5c2b4ea50e,0.0,text_qr_mismatch,forged,1,0.00946218054741621,0,0.970044,0.994919,3,images/family_a/family_a_000298_text_qr_mismatch.png
family_a_000299_qr_only_mismatch,b0c2ca5c2b4ea50e,0.0,qr_only_mismatch,forged,1,0.0026613983791321516,0,0.970044,0.994919,3,images/family_a/family_a_000299_qr_only_mismatch.png
family_a_000300_checksum_invalid,b0c2ca5c2b4ea50e,0.0,checksum_invalid,forged,1,0.0021446377504616976,0,0.998487,0.995253,3,images/family_a/family_a_000300_checksum_invalid.png
family_a_000301_format_invalid,b0c2ca5c2b4ea50e,0.0,format_invalid,forged,1,9.126377699431032e-05,0,0.999657,0.995223,3,images/family_a/family_a_000301_format_invalid.png
family_a_000302_field_missing,b0c2ca5c2b4ea50e,0.0,field_missing,forged,1,0.0001463247899664566,0,0.889257,0.991373,3,images/family_a/family_a_000302_field_missing.png
family_a_000303_fine_grained_edit,b0c2ca5c2b4ea50e,0.0,fine_grained_edit,forged,1,0.00033704290399327874,0,0.98952,0.994604,3,images/family_a/family_a_000303_fine_grained_edit.png
family_a_000304_coordinated_full_forgery,b0c2ca5c2b4ea50e,0.0,coordinated_full_forgery,forged,1,0.035218313336372375,0,0.242431,0.754239,3,images/family_a/family_a_000304_coordinated_full_forgery.png
family_a_000305_visual_splice,b0c2ca5c2b4ea50e,0.0,visual_splice,forged,1,0.9997240900993347,1,0.242431,0.754239,3,images/family_a/family_a_000305_visual_splice.png
family_a_000306_visual_splice,b0c2ca5c2b4ea50e,0.0,visual_splice,forged,1,0.9999635219573975,1,0.991713,0.995107,3,images/family_a/family_a_000306_visual_splice.png
family_a_000307_visual_splice,b0c2ca5c2b4ea50e,0.0,visual_splice,forged,1,0.9999747276306152,1,0.753162,0.988291,3,images/family_a/family_a_000307_visual_splice.png
family_a_000308_genuine,d2e8d6d2eff7770e,0.0,genuine,genuine,0,0.015135382302105427,0,0.242431,0.754239,2,images/family_a/family_a_000308_genuine.png
family_a_000309_text_qr_mismatch,d2e8d6d2eff7770e,0.0,text_qr_mismatch,forged,1,0.030814362689852715,0,0.970044,0.994919,2,images/family_a/family_a_000309_text_qr_mismatch.png
family_a_000310_qr_only_mismatch,d2e8d6d2eff7770e,0.0,qr_only_mismatch,forged,1,0.009799526073038578,0,0.98952,0.994604,2,images/family_a/family_a_000310_qr_only_mismatch.png
family_a_000311_checksum_invalid,d2e8d6d2eff7770e,0.0,checksum_invalid,forged,1,0.031020881608128548,0,0.998487,0.995253,2,images/family_a/family_a_000311_checksum_invalid.png
family_a_000312_format_invalid,d2e8d6d2eff7770e,0.0,format_invalid,forged,1,0.0027227248065173626,0,0.999657,0.995223,2,images/family_a/family_a_000312_format_invalid.png
family_a_000313_field_missing,d2e8d6d2eff7770e,0.0,field_missing,forged,1,0.00020389340352267027,0,0.99023,0.994995,2,images/family_a/family_a_000313_field_missing.png
family_a_000314_fine_grained_edit,d2e8d6d2eff7770e,0.0,fine_grained_edit,forged,1,0.06111401319503784,0,0.789392,0.985734,2,images/family_a/family_a_000314_fine_grained_edit.png
family_a_000315_coordinated_full_forgery,d2e8d6d2eff7770e,0.0,coordinated_full_forgery,forged,1,0.006653924472630024,0,0.242431,0.754239,2,images/family_a/family_a_000315_coordinated_full_forgery.png
family_a_000316_visual_splice,d2e8d6d2eff7770e,0.0,visual_splice,forged,1,0.9994661211967468,1,0.242431,0.754239,2,images/family_a/family_a_000316_visual_splice.png
family_a_000317_visual_splice,d2e8d6d2eff7770e,0.0,visual_splice,forged,1,0.9998527765274048,1,0.242431,0.754239,2,images/family_a/family_a_000317_visual_splice.png
family_a_000318_visual_splice,d2e8d6d2eff7770e,0.0,visual_splice,forged,1,0.9996776580810547,1,0.242431,0.754239,2,images/family_a/family_a_000318_visual_splice.png
family_a_000319_genuine,fadde977322ea99f,0.0,genuine,genuine,0,0.013246516697108746,0,0.242431,0.754239,1,images/family_a/family_a_000319_genuine.png
family_a_000320_text_qr_mismatch,fadde977322ea99f,0.0,text_qr_mismatch,forged,1,0.011675592511892319,0,0.95527,0.994138,1,images/family_a/family_a_000320_text_qr_mismatch.png
family_a_000321_qr_only_mismatch,fadde977322ea99f,0.0,qr_only_mismatch,forged,1,0.004163744393736124,0,0.999735,0.995247,1,images/family_a/family_a_000321_qr_only_mismatch.png
family_a_000322_checksum_invalid,fadde977322ea99f,0.0,checksum_invalid,forged,1,0.029066912829875946,0,0.998487,0.995253,1,images/family_a/family_a_000322_checksum_invalid.png
family_a_000323_format_invalid,fadde977322ea99f,0.0,format_invalid,forged,1,0.00010560524242464453,0,0.992128,0.995184,1,images/family_a/family_a_000323_format_invalid.png
family_a_000324_field_missing,fadde977322ea99f,0.0,field_missing,forged,1,6.533105624839664e-05,0,0.99023,0.994995,1,images/family_a/family_a_000324_field_missing.png
family_a_000325_fine_grained_edit,fadde977322ea99f,0.0,fine_grained_edit,forged,1,0.03199755772948265,0,0.967758,0.994781,1,images/family_a/family_a_000325_fine_grained_edit.png
family_a_000326_coordinated_full_forgery,fadde977322ea99f,0.0,coordinated_full_forgery,forged,1,0.029300861060619354,0,0.242431,0.754239,1,images/family_a/family_a_000326_coordinated_full_forgery.png
family_a_000327_visual_splice,fadde977322ea99f,0.0,visual_splice,forged,1,0.9952876567840576,1,0.739861,0.978651,1,images/family_a/family_a_000327_visual_splice.png
family_a_000328_visual_splice,fadde977322ea99f,0.0,visual_splice,forged,1,0.99986732006073,1,0.242431,0.754239,1,images/family_a/family_a_000328_visual_splice.png
family_a_000329_visual_splice,fadde977322ea99f,0.0,visual_splice,forged,1,0.9998503923416138,1,0.887138,0.990841,1,images/family_a/family_a_000329_visual_splice.png
family_a_000330_genuine,795d2a708b441373,0.0,genuine,genuine,0,0.008914867416024208,0,0.368242,0.876007,0,images/family_a/family_a_000330_genuine.png
family_a_000331_text_qr_mismatch,795d2a708b441373,0.0,text_qr_mismatch,forged,1,0.0035120120737701654,0,0.986676,0.994978,0,images/family_a/family_a_000331_text_qr_mismatch.png
family_a_000332_qr_only_mismatch,795d2a708b441373,0.0,qr_only_mismatch,forged,1,0.010238010436296463,0,0.403446,0.884797,0,images/family_a/family_a_000332_qr_only_mismatch.png
family_a_000333_checksum_invalid,795d2a708b441373,0.0,checksum_invalid,forged,1,0.008385098539292812,0,0.998788,0.995211,0,images/family_a/family_a_000333_checksum_invalid.png
family_a_000334_format_invalid,795d2a708b441373,0.0,format_invalid,forged,1,0.00019834659178741276,0,0.999823,0.995226,0,images/family_a/family_a_000334_format_invalid.png
family_a_000335_field_missing,795d2a708b441373,0.0,field_missing,forged,1,2.645825043146033e-05,0,0.966236,0.994384,0,images/family_a/family_a_000335_field_missing.png
family_a_000336_fine_grained_edit,795d2a708b441373,0.0,fine_grained_edit,forged,1,0.01702175661921501,0,0.952162,0.993739,0,images/family_a/family_a_000336_fine_grained_edit.png
family_a_000337_coordinated_full_forgery,795d2a708b441373,0.0,coordinated_full_forgery,forged,1,0.26459723711013794,0,0.242431,0.754239,0,images/family_a/family_a_000337_coordinated_full_forgery.png
family_a_000338_visual_splice,795d2a708b441373,0.0,visual_splice,forged,1,0.9995369911193848,1,0.368242,0.876007,0,images/family_a/family_a_000338_visual_splice.png
family_a_000339_visual_splice,795d2a708b441373,0.0,visual_splice,forged,1,0.9999845027923584,1,0.999735,0.995247,0,images/family_a/family_a_000339_visual_splice.png
family_a_000340_visual_splice,795d2a708b441373,0.0,visual_splice,forged,1,0.9999704360961914,1,0.368242,0.876007,0,images/family_a/family_a_000340_visual_splice.png
family_a_000341_genuine,d676c4d7809e4aff,0.0,genuine,genuine,0,0.005700312089174986,0,0.242431,0.754239,3,images/family_a/family_a_000341_genuine.png
family_a_000342_text_qr_mismatch,d676c4d7809e4aff,0.0,text_qr_mismatch,forged,1,0.05572889372706413,0,0.95527,0.994138,3,images/family_a/family_a_000342_text_qr_mismatch.png
family_a_000343_qr_only_mismatch,d676c4d7809e4aff,0.0,qr_only_mismatch,forged,1,0.014643687754869461,0,0.98952,0.994604,3,images/family_a/family_a_000343_qr_only_mismatch.png
family_a_000344_checksum_invalid,d676c4d7809e4aff,0.0,checksum_invalid,forged,1,0.004882422741502523,0,0.998487,0.995253,3,images/family_a/family_a_000344_checksum_invalid.png
family_a_000345_format_invalid,d676c4d7809e4aff,0.0,format_invalid,forged,1,0.0001850562694016844,0,0.999657,0.995223,3,images/family_a/family_a_000345_format_invalid.png
family_a_000346_field_missing,d676c4d7809e4aff,0.0,field_missing,forged,1,0.0007002351339906454,0,0.991713,0.995107,3,images/family_a/family_a_000346_field_missing.png
family_a_000347_fine_grained_edit,d676c4d7809e4aff,0.0,fine_grained_edit,forged,1,0.005872122943401337,0,0.98952,0.994604,3,images/family_a/family_a_000347_fine_grained_edit.png
family_a_000348_coordinated_full_forgery,d676c4d7809e4aff,0.0,coordinated_full_forgery,forged,1,0.033743858337402344,0,0.242431,0.754239,3,images/family_a/family_a_000348_coordinated_full_forgery.png
family_a_000349_visual_splice,d676c4d7809e4aff,0.0,visual_splice,forged,1,0.9999334812164307,1,0.985631,0.995008,3,images/family_a/family_a_000349_visual_splice.png
family_a_000350_visual_splice,d676c4d7809e4aff,0.0,visual_splice,forged,1,0.9999915361404419,1,0.242431,0.754239,3,images/family_a/family_a_000350_visual_splice.png
family_a_000351_visual_splice,d676c4d7809e4aff,0.0,visual_splice,forged,1,0.9998984336853027,1,0.98952,0.994604,3,images/family_a/family_a_000351_visual_splice.png
family_a_000352_genuine,fdd772a875399971,0.0,genuine,genuine,0,0.4168434739112854,0,0.242431,0.754239,4,images/family_a/family_a_000352_genuine.png
family_a_000353_text_qr_mismatch,fdd772a875399971,0.0,text_qr_mismatch,forged,1,0.3702847361564636,0,0.970044,0.994919,4,images/family_a/family_a_000353_text_qr_mismatch.png
family_a_000354_qr_only_mismatch,fdd772a875399971,0.0,qr_only_mismatch,forged,1,0.3221944272518158,0,0.970044,0.994919,4,images/family_a/family_a_000354_qr_only_mismatch.png
family_a_000355_checksum_invalid,fdd772a875399971,0.0,checksum_invalid,forged,1,0.028884513303637505,0,0.998487,0.995253,4,images/family_a/family_a_000355_checksum_invalid.png
family_a_000356_format_invalid,fdd772a875399971,0.0,format_invalid,forged,1,0.017964206635951996,0,0.999657,0.995223,4,images/family_a/family_a_000356_format_invalid.png
family_a_000357_field_missing,fdd772a875399971,0.0,field_missing,forged,1,0.005846442189067602,0,0.991713,0.995107,4,images/family_a/family_a_000357_field_missing.png
family_a_000358_fine_grained_edit,fdd772a875399971,0.0,fine_grained_edit,forged,1,0.006920806132256985,0,0.911977,0.99291,4,images/family_a/family_a_000358_fine_grained_edit.png
family_a_000359_coordinated_full_forgery,fdd772a875399971,0.0,coordinated_full_forgery,forged,1,0.0008470279863104224,0,0.242431,0.754239,4,images/family_a/family_a_000359_coordinated_full_forgery.png
family_a_000360_visual_splice,fdd772a875399971,0.0,visual_splice,forged,1,0.9964922070503235,1,0.928655,0.993955,4,images/family_a/family_a_000360_visual_splice.png
family_a_000361_visual_splice,fdd772a875399971,0.0,visual_splice,forged,1,0.9994205236434937,1,0.242431,0.754239,4,images/family_a/family_a_000361_visual_splice.png
family_a_000362_visual_splice,fdd772a875399971,0.0,visual_splice,forged,1,0.9999918937683105,1,0.242431,0.754239,4,images/family_a/family_a_000362_visual_splice.png
family_a_000363_genuine,ffffb4f462569eb4,0.0,genuine,genuine,0,0.002115480834618211,0,0.242431,0.754239,0,images/family_a/family_a_000363_genuine.png
family_a_000364_text_qr_mismatch,ffffb4f462569eb4,0.0,text_qr_mismatch,forged,1,0.00018317905778530985,0,0.970044,0.994919,0,images/family_a/family_a_000364_text_qr_mismatch.png
family_a_000365_qr_only_mismatch,ffffb4f462569eb4,0.0,qr_only_mismatch,forged,1,0.002322150394320488,0,0.972942,0.994474,0,images/family_a/family_a_000365_qr_only_mismatch.png
family_a_000366_checksum_invalid,ffffb4f462569eb4,0.0,checksum_invalid,forged,1,0.007731300313025713,0,0.998487,0.995253,0,images/family_a/family_a_000366_checksum_invalid.png
family_a_000367_format_invalid,ffffb4f462569eb4,0.0,format_invalid,forged,1,0.0003251043090131134,0,0.999657,0.995223,0,images/family_a/family_a_000367_format_invalid.png
family_a_000368_field_missing,ffffb4f462569eb4,0.0,field_missing,forged,1,0.0002813704195432365,0,0.991713,0.995107,0,images/family_a/family_a_000368_field_missing.png
family_a_000369_fine_grained_edit,ffffb4f462569eb4,0.0,fine_grained_edit,forged,1,0.001626497833058238,0,0.967758,0.994781,0,images/family_a/family_a_000369_fine_grained_edit.png
family_a_000370_coordinated_full_forgery,ffffb4f462569eb4,0.0,coordinated_full_forgery,forged,1,0.007614086847752333,0,0.242431,0.754239,0,images/family_a/family_a_000370_coordinated_full_forgery.png
family_a_000371_visual_splice,ffffb4f462569eb4,0.0,visual_splice,forged,1,0.9998592138290405,1,0.242431,0.754239,0,images/family_a/family_a_000371_visual_splice.png
